Número da OS;Mina;Complexo Mineiro;Estrutura;Local de Instalação;Código do Instrumento;Tipo de Instrumento;Subtipo de Instrumento;Origem da Medição;Tipo de Coleta;Tipo de Medição;Situação da Medição;Justificativa de não Medição;Condição Adversa;Observação;Sensor;Data de Medição;Hora da Medição;Outlier;Grandeza física;Valor;Unidade de Medida;Leitura;Unidade de Medida (X)
225758;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-40/18;03/03/2020;11:09;;Vazão;0,50833;LPS;1,83;MCH
226636;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;10/03/2020;09:33;;Vazão;0,46389;LPS;1,67;MCH
227685;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-40/18;19/03/2020;14:32;;Vazão;0,43611;LPS;1,57;MCH
200710;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Sem acesso;;;;11/09/2019;10:05;;;;;;
199756;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;03/09/2019;10:53;;;;;;
230855;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-40/18;08/04/2020;12:09;;Vazão;0,41667;LPS;1,5;MCH
231821;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-40/18;15/04/2020;09:40;;Vazão;0,41667;LPS;1,5;MCH
232871;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;23/04/2020;08:57;;Vazão;0,41389;LPS;1,49;MCH
233844;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;29/04/2020;13:34;;Vazão;0,39444;LPS;1,42;MCH
198455;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Sem acesso;;;;28/08/2019;10:20;;;;;;
236278;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;15/05/2020;08:55;;Vazão;0,42778;LPS;1,54;MCH
237405;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;21/05/2020;08:43;;Vazão;0,44722;LPS;1,61;MCH
238415;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;27/05/2020;11:15;;Vazão;0,42778;LPS;1,54;MCH
197649;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;21/08/2019;11:58;;;;;;
240874;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-40/18;10/06/2020;10:03;;Vazão;0,46667;LPS;1,68;MCH
241945;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;17/06/2020;09:49;;Vazão;0,44167;LPS;1,59;MCH
243195;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;24/06/2020;09:20;;Vazão;0,44833;LPS;1,614;MCH
244461;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-40/18;03/07/2020;09:52;;Vazão;0,44389;LPS;1,598;MCH
245912;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-40/18;07/07/2020;09:05;;Vazão;0,41333;LPS;1,488;MCH
246988;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;15/07/2020;08:40;;Vazão;0,45556;LPS;1,64;MCH
248218;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;21/07/2020;10:10;;Vazão;0,43056;LPS;1,55;MCH
249309;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;27/07/2020;10:20;;Vazão;0,44444;LPS;1,6;MCH
250822;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-40/18;06/08/2020;09:16;;Vazão;0,42611;LPS;1,534;MCH
251871;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-40/18;13/08/2020;09:19;;Vazão;0,39944;LPS;1,438;MCH
253147;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-40/18;19/08/2020;09:14;;Vazão;0,40444;LPS;1,456;MCH
254241;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;26/08/2020;09:10;;;;;;
255394;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;04/09/2020;09:27;;Vazão;0,3975;LPS;1,431;MCH
256919;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Sem acesso;;Berma bloqueada devido lavra;;10/09/2020;11:07;;;;;;
194378;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;31/07/2019;10:10;;;;;;
259389;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-40/18;23/09/2020;09:00;;Vazão;0,30972;LPS;1,115;MCH
260555;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;29/09/2020;09:21;;Vazão;0,30083;LPS;1,083;MCH
193444;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Histórico;;N.R treinamento de VPS.;;24/07/2019;10:21;;;;;;
192571;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;17/07/2019;09:49;;;;;;
264672;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;27/10/2020;10:37;;Vazão;0,26167;LPS;0,942;MCH
265824;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-40/18;05/11/2020;08:52;;Vazão;0,28667;LPS;1,032;MCH
267488;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;11/11/2020;08:51;;Vazão;0,28417;LPS;1,023;MCH
191670;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;12/07/2019;10:00;;;;;;
270046;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;26/11/2020;10:20;;Vazão;0,29306;LPS;1,055;MCH
271249;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;03/12/2020;12:34;;Vazão;0,25778;LPS;0,928;MCH
272798;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Sem acesso;;Acesso danificando divido chuva;;10/12/2020;09:21;;;;;;
274436;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-40/18;15/12/2020;09:19;;Vazão;0,27444;LPS;0,988;MCH
275580;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Acumulado próximo dia;;;;23/12/2020;15:48;;;;;;
276984;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-40/18;30/12/2020;09:07;;Vazão;0,27417;LPS;0,987;MCH
190727;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;04/07/2019;10:12;;;;;;
279891;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-40/18;14/01/2021;09:05;;Vazão;0,26111;LPS;0,94;MCH
281051;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-40/18;21/01/2021;09:33;;Vazão;0,26556;LPS;0,956;MCH
282489;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;27/01/2021;09:06;;Vazão;0,24861;LPS;0,895;MCH
283695;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;03/02/2021;09:45;;Vazão;0,24583;LPS;0,885;MCH
285317;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Acumulado próximo dia;;;;12/02/2021;08:05;;;;;;
188849;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;19/06/2019;09:52;;;;;;
288121;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Histórico;;O.S Duplicada.;;24/02/2021;09:25;;;;;;
289485;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-40/18;25/02/2021;09:05;;Vazão;0,3;LPS;1,08;MCH
291023;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-40/18;05/03/2021;09:05;;Vazão;0,30306;LPS;1,091;MCH
292500;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;11/03/2021;09:17;;Vazão;0,29389;LPS;1,058;MCH
293781;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Veículo em Manutenção;;;;19/03/2021;15:24;;;;;;
295201;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Acumulado próximo dia;;;;25/03/2021;13:28;;;;;;
296477;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;01/04/2021;09:01;;Vazão;0,30278;LPS;1,09;MCH
187248;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Histórico;;Sem acesso;;06/06/2019;10:30;;;;;;
299334;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;15/04/2021;09:18;;Vazão;0,27972;LPS;1,007;MCH
186104;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Histórico;;sem acesso;;29/05/2019;10:20;;;;;;
301905;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Equipe reduzida - COVID-19;;;;03/05/2021;09:33;;;;;;
182859;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;02/05/2019;09:20;;;;;;
182167;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;23/04/2019;11:00;;;;;;
306674;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-40/18;20/05/2021;09:57;;Vazão;0,28;LPS;1,008;MCH
179994;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;Acesso deficiente.;;16/04/2019;11:00;;;;;;
179733;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Histórico;;;;09/04/2019;10:00;;;;;;
175926;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;Padrão;05/02/2019;10:20;;Vazão;0,63056;LPS;2,27;MCH
172551;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;Monitoramento realizado através de balde graduado. 36,16 segundos;Padrão;05/12/2018;11:57;;Vazão;0,36111;LPS;1,3;MCH
313437;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-40/18;24/06/2021;09:33;;Vazão;0,25528;LPS;0,919;MCH
171149;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;Monitoramento volumétrico realizado através de balde graduado.;Padrão;06/11/2018;10:30;;Vazão;0,175;LPS;0,63;MCH
316370;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-40/18;07/07/2021;09:07;;Vazão;0,24639;LPS;0,887;MCH
169605;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;Padrão;02/10/2018;10:03;;Vazão;0,30278;LPS;1,09;MCH
168133;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;Padrão;04/09/2018;10:31;;Vazão;0,34167;LPS;1,23;MCH
166627;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;Monitoramento volumétrico realizado através de balde graduado.;Padrão;02/08/2018;14:30;;Vazão;0,52222;LPS;1,88;MCH
164937;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;Padrão;02/07/2018;10:30;;Vazão;0,79167;LPS;2,85;MCH
163299;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;Padrão;04/06/2018;10:55;;Vazão;1,00833;LPS;3,63;MCH
161956;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Manual;;Realizada;;;Monitoramento realizado através de balde graduado.;Padrão;02/05/2018;11:12;;Vazão;1,34167;LPS;4,83;MCH
160502;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Manual;;Realizada;;;Monitoramento volumétrico realizado através de balde graduado.;Padrão;02/04/2018;14:10;;Vazão;1,46111;LPS;5,26;MCH
326962;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-40/18;02/09/2021;10:08;;Vazão;0,21778;LPS;0,784;MCH
159942;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Manual;;Não Realizada;Sem acesso;;;;14/03/2018;15:45;;;;;;
329737;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-40/18;16/09/2021;09:27;;Vazão;0,21333;LPS;0,768;MCH
331129;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-40/18;20/09/2021;09:30;;Vazão;0,20694;LPS;0,745;MCH
159941;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Manual;;Não Realizada;Sem acesso;;;;19/02/2018;13:50;;;;;;
159940;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Manual;;Não Realizada;Sem acesso;;;;10/01/2018;11:20;;;;;;
141784;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;SECO;Método realizado volumétrico.;;07/11/2017;09:30;;;;;;
336896;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-40/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;21/10/2021;09:57;;;;;;
139881;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;Leitura realizada com método volumétrico recipiente de 18L.;Padrão;02/10/2017;10:00;;Vazão;0,08333;LPS;0,3;MCH
138473;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;leitura realizada com recipiente de 10litros.;Padrão;01/09/2017;10:00;;Vazão;0,20083;LPS;0,723;MCH
136866;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;Medição realizada com recipiente de 18 litros.;Padrão;01/08/2017;08:00;;Vazão;0,35833;LPS;1,29;MCH
134989;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;Padrão;25/07/2017;11:43;;Vazão;0,40833;LPS;1,47;MCH
131756;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;Monitoramento realizado com recipiente de 12 litros.;Padrão;02/05/2017;08:00;;Vazão;0,75278;LPS;2,71;MCH
172551;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;13/12/2018;11:45;;;;;;
173845;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Instrumento assoreado;;;;08/01/2019;14:30;;;;;;
175926;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Histórico;;Não realizado devido ao apoio nas Barragem do Pico.;;27/02/2019;15:24;;;;;;
177692;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;21/03/2019;10:45;;;;;;
179733;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Histórico;;;;09/04/2019;10:07;;;;;;
179994;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;16/04/2019;11:13;;;;;;
128460;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;Monitoramento realizado com recipiente de 12 litros.;Padrão;01/02/2017;12:40;;Vazão;0,84167;LPS;3,03;MCH
182859;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;02/05/2019;10:42;;;;;;
183821;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Histórico;;Devido a automatização dos furos dos instrumentos do TAM.;;10/05/2019;10:05;;;;;;
184468;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;10/05/2019;10:50;;;;;;
185910;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Manual;;Não Realizada;Instrumento assoreado;;;;23/05/2019;11:30;;;;;;
