Número da OS;Mina;Complexo Mineiro;Estrutura;Local de Instalação;Código do Instrumento;Tipo de Instrumento;Subtipo de Instrumento;Origem da Medição;Tipo de Coleta;Tipo de Medição;Situação da Medição;Justificativa de não Medição;Condição Adversa;Observação;Sensor;Data de Medição;Hora da Medição;Outlier;Grandeza física;Valor;Unidade de Medida;Leitura;Unidade de Medida (X)
33087;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Manual;;Não Realizada;;;Drenos soterrados conforme equipe da Engecaf;;09/02/2010;00:00;;;;;;
34268;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Informação não informada pela Engecaf.;;06/04/2010;00:00;;;;;;
34582;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Realizada;;SECO;Instrumento instalado pela tecper.;;16/04/2010;00:00;;;;;;
34873;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Realizada;;SECO;Instrumento seco.;;20/04/2010;00:00;;;;;;
34729;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Fim do contrato da equipe de monitoramento Engecaf.;;26/04/2010;00:00;;;;;;
35293;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Fim do contrato da equipe de monitoramento Engecaf.;;30/04/2010;00:00;;;;;;
35122;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Fim do contrato da equipe de monitoramento Engecaf.;;03/05/2010;00:00;;;;;;
35755;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Monitoramento não foi executado por falta de equipe. Encerramento do contrato da Engecaf.;;10/05/2010;00:00;;;;;;
35589;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Falta de equipe de monitoramento. Fim do contrato da Engecaf.;;17/05/2010;00:00;;;;;;
35548;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;responsabilidade de outro técnico desde 04/05, segundo reunião da gerência;;20/05/2010;00:00;;;;;;
36225;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;OS duplicada;;18/06/2010;00:00;;;;;;
36225;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;OS duplicada;;19/06/2010;00:00;;;;;;
36225;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;OS duplicada;;20/06/2010;00:00;;;;;;
36225;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;OS duplicada;;21/06/2010;00:00;;;;;;
36225;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;OS duplicada;;22/06/2010;00:00;;;;;;
36225;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;OS duplicada;;23/06/2010;00:00;;;;;;
36225;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;OS duplicada;;24/06/2010;00:00;;;;;;
36489;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Erro na programação da OS;;25/06/2010;00:00;;;;;;
23052;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Manual;;Realizada;;;Leitura efetuada com recipiente graduado.;Padrão;13/02/2009;00:00;;Vazão;0,01611;LPS;0,058;MCH
35122;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Fim do contrato da equipe de monitoramento Engecaf.;;03/05/2010;00:00;;;;;;
36489;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Erro na programação da OS;;26/06/2010;00:00;;;;;;
36489;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Erro na programação da OS;;27/06/2010;00:00;;;;;;
36489;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Erro na programação da OS;;28/06/2010;00:00;;;;;;
36489;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Erro na programação da OS;;29/06/2010;00:00;;;;;;
36489;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Erro na programação da OS;;30/06/2010;00:00;;;;;;
36489;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Erro na programação da OS;;01/07/2010;00:00;;;;;;
37396;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Danificado;;18/07/2010;00:00;;;;;;
37276;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Sem condições de medição;;18/08/2010;00:00;;;;;;
38762;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Sem condições de realizar medição;;09/09/2010;00:00;;;;;;
11232;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Destruído;;18/10/2010;00:00;;;;;;
