Número da OS;Mina;Complexo Mineiro;Estrutura;Local de Instalação;Código do Instrumento;Tipo de Instrumento;Subtipo de Instrumento;Origem da Medição;Tipo de Coleta;Tipo de Medição;Situação da Medição;Justificativa de não Medição;Condição Adversa;Observação;Sensor;Data de Medição;Hora da Medição;Outlier;Grandeza física;Valor;Unidade de Medida;Coordenada Norte (Y);Unidade de Medida (X);Coordenada Leste (X);Unidade de Medida (Z);Cota (Z);Unidade de Medida (AB)
88563;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;18/09/2014;00:00;;Vetor Deslocamento;0,01772;m;7.775.279,039;m;613.772,209;m;1.433,93;m
88884;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;30/09/2014;00:00;;Vetor Deslocamento;0,02147;m;7.775.279,036;m;613.772,208;m;1.433,927;m
89116;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;14/10/2014;00:00;;Vetor Deslocamento;0,02735;m;7.775.279,036;m;613.772,21;m;1.433,92;m
90244;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;10/11/2014;00:00;;Vetor Deslocamento;0,01676;m;7.775.279,036;m;613.772,209;m;1.433,932;m
91118;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;05/12/2014;00:00;;Vetor Deslocamento;0,01480;m;7.775.279,035;m;613.772,209;m;1.433,935;m
91788;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;M;Padrão;16/12/2014;00:00;;Vetor Deslocamento;0,01676;m;7.775.279,038;m;613.772,204;m;1.433,935;m
93090;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;M;Padrão;07/01/2015;00:00;;Vetor Deslocamento;0,01612;m;7.775.279,038;m;613.772,206;m;1.433,934;m
93630;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;M;Padrão;19/01/2015;00:00;;Vetor Deslocamento;0,01715;m;7.775.279,037;m;613.772,206;m;1.433,933;m
92134;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;02/02/2015;00:00;;Vetor Deslocamento;0,01985;m;7.775.279,037;m;613.772,204;m;1.433,931;m
94678;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;23/02/2015;00:00;;Vetor Deslocamento;0,02195;m;7.775.279,035;m;613.772,204;m;1.433,929;m
93408;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;12/03/2015;00:00;;Vetor Deslocamento;0,02119;m;7.775.279,035;m;613.772,204;m;1.433,93;m
93442;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;27/03/2015;00:00;;Vetor Deslocamento;0,02698;m;7.775.279,032;m;613.772,204;m;1.433,924;m
96606;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;08/04/2015;00:00;;Vetor Deslocamento;0,02410;m;7.775.279,033;m;613.772,212;m;1.433,924;m
97551;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;29/04/2015;00:00;;Vetor Deslocamento;0,02408;m;7.775.279,03;m;613.772,21;m;1.433,926;m
98625;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;26/05/2015;00:00;;Vetor Deslocamento;0,02550;m;7.775.279,027;m;613.772,211;m;1.433,926;m
102447;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;06/08/2015;00:00;;Vetor Deslocamento;0,02022;m;7.775.279,024;m;613.772,21;m;1.433,939;m
99516;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;13/08/2015;00:00;;Vetor Deslocamento;0,01910;m;7.775.279,028;m;613.772,203;m;1.433,946;m
104270;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;22/09/2015;00:00;;Vetor Deslocamento;0,02680;m;7.775.279,024;m;613.772,201;m;1.433,933;m
104614;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;30/09/2015;00:00;;Vetor Deslocamento;0,02625;m;7.775.279,025;m;613.772,2;m;1.433,934;m
104709;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;08/10/2015;00:00;;Vetor Deslocamento;0,02343;m;7.775.279,024;m;613.772,204;m;1.433,937;m
105609;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;30/10/2015;00:00;;Vetor Deslocamento;0,02343;m;7.775.279,024;m;613.772,204;m;1.433,955;m
106152;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;10/11/2015;00:00;;Vetor Deslocamento;0,02466;m;7.775.279,022;m;613.772,204;m;1.433,954;m
107785;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;03/12/2015;00:00;;Vetor Deslocamento;0,02700;m;7.775.279,021;m;613.772,204;m;1.433,958;m
108476;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;22/12/2015;00:00;;Vetor Deslocamento;0,02375;m;7.775.279,022;m;613.772,206;m;1.433,954;m
110264;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;04/02/2016;00:00;;Vetor Deslocamento;0,02691;m;7.775.279,024;m;613.772,204;m;1.433,962;m
110931;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Não Realizada;;;Demandas extras. Não sendo possível atender cronograma.;;16/02/2016;00:00;;;;;;;;;;
112019;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;09/03/2016;00:00;;Vetor Deslocamento;0,02919;m;7.775.279,022;m;613.772,202;m;1.433,962;m
114267;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;02/05/2016;00:00;;Vetor Deslocamento;0,02216;m;7.775.279,025;m;613.772,205;m;1.433,955;m
114495;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;12/05/2016;00:00;;Vetor Deslocamento;0,02604;m;7.775.279,023;m;613.772,205;m;1.433,96;m
116301;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;29/06/2016;12:00;;Vetor Deslocamento;0,02502;m;7.775.279,021;m;613.772,203;m;1.433,95;m
117181;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;26/07/2016;13:00;;Vetor Deslocamento;0,02676;m;7.775.279,02;m;613.772,202;m;1.433,94;m
117749;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;03/08/2016;10:30;;Vetor Deslocamento;0,02953;m;7.775.279,018;m;613.772,202;m;1.433,936;m
118355;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;30/08/2016;10:30;;Vetor Deslocamento;0,02786;m;7.775.279,018;m;613.772,202;m;1.433,944;m
119610;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;27/09/2016;11:00;;Vetor Deslocamento;0,02915;m;7.775.279,017;m;613.772,201;m;1.433,946;m
120994;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;19/10/2016;10:00;;Vetor Deslocamento;0,02700;m;7.775.279,019;m;613.772,202;m;1.433,944;m
122249;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;11/11/2016;09:00;;Vetor Deslocamento;0,03366;m;7.775.279,022;m;613.772,189;m;1.433,944;m
123851;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;09/12/2016;10:00;;Vetor Deslocamento;0,04027;m;7.775.279,017;m;613.772,185;m;1.433,952;m
125215;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Não Realizada;;;"Reunião ""avaliação pesquisa de clima o dia todo""";;06/01/2017;00:00;;;;;;;;;;
126807;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;08/02/2017;10:22;;Vetor Deslocamento;0,04506;m;7.775.279,005;m;613.772,191;m;1.433,952;m
128173;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;16/03/2017;11:00;;Vetor Deslocamento;0,03997;m;7.775.279,009;m;613.772,194;m;1.433,951;m
130157;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;18/04/2017;09:14;;Vetor Deslocamento;0,04034;m;7.775.279,011;m;613.772,195;m;1.433,961;m
131645;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;25/05/2017;09:48;;Vetor Deslocamento;0,04711;m;7.775.279,005;m;613.772,191;m;1.433,961;m
133375;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;22/06/2017;11:47;;Vetor Deslocamento;0,04236;m;7.775.279,011;m;613.772,188;m;1.433,953;m
135184;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Não Realizada;;;Ocorreu operação de lavra onde estava instalado o marco topográfico (MGTCMT10), sendo assim ficou inviável o monitoramento da cava CMT neste período.;;01/07/2017;00:00;;;;;;;;;;
137244;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;02/08/2017;10:31;;Vetor Deslocamento;0,08031;m;7.775.279,074;m;613.772,265;m;1.434,001;m
138640;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Não Realizada;;;Marco foi lavrado.;;18/09/2017;10:14;;;;;;;;;;
140214;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;31/10/2017;09:00;;Vetor Deslocamento;0,05487;m;7.775.279,031;m;613.772,233;m;1.433,997;m
142072;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;27/11/2017;08:34;;Vetor Deslocamento;0,06719;m;7.775.279,025;m;613.772,232;m;1.434,009;m
144087;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;18/12/2017;06:51;;Vetor Deslocamento;0,06733;m;7.775.279,019;m;613.772,222;m;1.434,009;m
;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;;;Não Realizada;Equipamento em manutenção;;;;31/01/2018;06:00;;;;;;;;;;
168904;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Não Realizada;Instrumento Danificado;;Marco Destruído;;22/02/2018;09:00;;;;;;;;;;
;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;;;Não Realizada;Chuva;;;;21/03/2018;08:30;;;;;;;;;;
165724;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Não Realizada;Chuva;;;;21/03/2018;08:30;;;;;;;;;;
160305;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;19/04/2018;13:00;;Vetor Deslocamento;0,13538;m;7.775.278,95627;m;613.772,20387;m;1.434,05007;m
162705;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Não Realizada;Sem visada;;;;29/05/2018;12:00;;;;;;;;;;
161427;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Não Realizada;Sem visada;;;;11/06/2018;11:23;;;;;;;;;;
165667;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;16/07/2018;;;Vetor Deslocamento;0,13422;m;7.775.278,959;m;613.772,226;m;1.434,051;m
167474;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;20/08/2018;;;Vetor Deslocamento;0,13545;m;7.775.278,95800;m;613.772,22333;m;1.434,052;m
167427;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;19/09/2018;;;Vetor Deslocamento;0,13358;m;7.775.278,96088;m;613.772,2199;m;1.434,05205;m
170273;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;24/10/2018;09:41;;Vetor Deslocamento;0,13140;m;7.775.278,958;m;613.772,219;m;1.434,047;m
172449;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;12/11/2018;08:42;;Vetor Deslocamento;0,14037;m;7.775.278,95073;m;613.772,22017;m;1.434,05257;m
171865;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;10/12/2018;09:38;;Vetor Deslocamento;0,14189;m;7.775.278,9461;m;613.772,2235;m;1.434,0503;m
173411;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;22/01/2019;09:18;;Vetor Deslocamento;0,14589;m;7.775.278,936;m;613.772,223;m;1.434,046;m
177838;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;26/02/2019;14:06;;Vetor Deslocamento;0,14586;m;7.775.278,93947;m;613.772,21493;m;1.434,04973;m
177408;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;28/03/2019;10:09;;Vetor Deslocamento;0,14455;m;7.775.278,945;m;613.772,21;m;1.434,053;m
179484;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;09/04/2019;09:36;;Vetor Deslocamento;0,14432;m;7.775.278,937;m;613.772,215;m;1.434,045;m
181614;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;15/04/2019;10:41;;Vetor Deslocamento;0,14789;m;7.775.278,939;m;613.772,211;m;1.434,052;m
182495;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;22/04/2019;09:52;;Vetor Deslocamento;0,14819;m;7.775.278,934;m;613.772,2147;m;1.434,04747;m
183555;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;29/04/2019;09:42;;Vetor Deslocamento;0,14359;m;7.775.278,935;m;613.772,2163;m;1.434,04175;m
182509;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;07/05/2019;11:22;;Vetor Deslocamento;0,14596;m;7.775.278,93903;m;613.772,21177;m;1.434,04937;m
186773;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;14/05/2019;10:01;;Vetor Deslocamento;0,15066;m;7.775.278,933;m;613.772,215;m;1.434,05;m
186515;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;10/06/2019;09:52;;Vetor Deslocamento;0,15284;m;7.775.278,93;m;613.772,215;m;1.434,05;m
188950;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;17/06/2019;09:50;;Vetor Deslocamento;0,15144;m;7.775.278,931;m;613.772,214;m;1.434,049;m
189760;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;24/06/2019;10:15;;Vetor Deslocamento;0,15347;m;7.775.278,932;m;613.772,214;m;1.434,053;m
190088;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;08/07/2019;09:59;;Vetor Deslocamento;0,15164;m;7.775.278,928;m;613.772,216;m;1.434,046;m
193876;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;19/08/2019;10:09;;Vetor Deslocamento;0,15640;m;7.775.278,9245;m;613.772,20923;m;1.434,049;m
198072;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;23/09/2019;10:04;;Vetor Deslocamento;0,15101;m;7.775.278,9307;m;613.772,19877;m;1.434,0466;m
203066;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;21/10/2019;10:43;;Vetor Deslocamento;0,15755;m;7.775.278,92536;m;613.772,19886;m;1.434,05052;m
207045;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;25/11/2019;09:25;;Vetor Deslocamento;0,16035;m;7.775.278,92317;m;613.772,19737;m;1.434,05203;m
211925;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;16/12/2019;11:52;;Vetor Deslocamento;0,16473;m;7.775.278,92063;m;613.772,196;m;1.434,05557;m
215825;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;31/01/2020;14:01;;Vetor Deslocamento;0,17043;m;7.775.278,91673;m;613.772,19170;m;1.434,05898;m
220721;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;21/02/2020;11:46;;Vetor Deslocamento;0,17469;m;7.775.278,91147;m;613.772,1951;m;1.434,0602;m
224912;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;18/03/2020;11:27;;Vetor Deslocamento;0,18237;m;7.775.278,9023;m;613.772,19480;m;1.434,0613;m
228997;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Não Realizada;Instrumento inoperante;;Prisma Sujo;;17/04/2020;10:55;;;;;;;;;;
234364;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;19/05/2020;11:08;;Vetor Deslocamento;0,18068;m;7.775.278,90257;m;613.772,19033;m;1.434,058;m
238904;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;19/06/2020;10:38;;Vetor Deslocamento;0,17918;m;7.775.278,90573;m;613.772,1884;m;1.434,05903;m
243806;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;13/07/2020;10:34;;Vetor Deslocamento;0,18691;m;7.775.278,89550;m;613.772,18577;m;1.434,05807;m
249835;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Não Realizada;Avanço de Lavra;;Ponto de instalação do Marco topográfico lavrado;;12/08/2020;12:00;;;;;;;;;;
254742;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;21/09/2020;12:18;;Vetor Deslocamento;0,09610;m;7.775.279,00147;m;613.772,2035;m;1.434,03223;m
259916;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;07/10/2020;10:41;;Vetor Deslocamento;0,09325;m;7.775.279,00143;m;613.772,20077;m;1.434,02857;m
263294;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;13/10/2020;10:29;;Vetor Deslocamento;0,09785;m;7.775.278,9934;m;613.772,20075;m;1.434,02955;m
264669;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCMTPRI107;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;20/10/2020;10:58;;Vetor Deslocamento;0,09357;m;7.775.279,00903;m;613.772,19723;m;1.434,03153;m
